SNOMEDCode,description,bnf_chapter
'3291811000001102,Dexamethasone 2mg tablets (Aspen Pharma Trading Ltd),603020
'3291911000001107,Dexamethasone 2mg tablets (Aspen Pharma Trading Ltd),603020
'3292011000001100,Dexamethasone 2mg tablets (Alliance Healthcare (Distribution) Ltd),603020
'3292111000001104,Dexamethasone 2mg tablets (Alliance Healthcare (Distribution) Ltd),603020
'3292411000001109,Dexamethasone 2mg tablets (Alliance Healthcare (Distribution) Ltd),603020
'3292611000001107,Dexamethasone 2mg tablets (Alliance Healthcare (Distribution) Ltd),603020
'15104911000001100,Dexamethasone 2mg tablets (Sigma Pharmaceuticals Plc),603020
'15105111000001104,Dexamethasone 2mg tablets (Sigma Pharmaceuticals Plc),603020
'15105311000001102,Dexamethasone 2mg tablets (Sigma Pharmaceuticals Plc),603020
'15105611000001107,Dexamethasone 2mg tablets (Sigma Pharmaceuticals Plc),603020
'15628711000001100,Dexamethasone 2mg tablets (Teva UK Ltd),603020
'15628911000001103,Dexamethasone 2mg tablets (Teva UK Ltd),603020
'15629211000001102,Dexamethasone 2mg tablets (Teva UK Ltd),603020
'15629311000001105,Dexamethasone 2mg tablets (Teva UK Ltd),603020
'17890811000001109,Dexamethasone 2mg tablets (Phoenix Healthcare Distribution Ltd),603020
'17890911000001104,Dexamethasone 2mg tablets (Phoenix Healthcare Distribution Ltd),603020
'17891011000001107,Dexamethasone 2mg tablets (Phoenix Healthcare Distribution Ltd),603020
'17891111000001108,Dexamethasone 2mg tablets (Phoenix Healthcare Distribution Ltd),603020
'17967911000001107,Dexamethasone 2mg tablets (Almus Pharmaceuticals Ltd),603020
'17968011000001109,Dexamethasone 2mg tablets (Almus Pharmaceuticals Ltd),603020
'17968111000001105,Dexamethasone 2mg tablets (Almus Pharmaceuticals Ltd),603020
'21925111000001105,Dexamethasone 2mg tablets (Waymade Healthcare Plc),603020
'21925211000001104,Dexamethasone 2mg tablets (Waymade Healthcare Plc),603020
'21925311000001107,Dexamethasone 2mg tablets (Waymade Healthcare Plc),603020
'23968511000001105,Dexamethasone 2mg tablets (DE Pharmaceuticals),603020
'23968611000001109,Dexamethasone 2mg tablets (DE Pharmaceuticals),603020
'23968711000001100,Dexamethasone 2mg tablets (DE Pharmaceuticals),603020
'30809411000001107,Dexamethasone 2mg tablets (Mawdsley-Brooks & Company Ltd),603020
'30809511000001106,Dexamethasone 2mg tablets (Mawdsley-Brooks & Company Ltd),603020
'30809611000001105,Dexamethasone 2mg tablets (Mawdsley-Brooks & Company Ltd),603020
'32404811000001106,Dexamethasone 2mg tablets (Kent Pharmaceuticals Ltd),603020
'32404911000001101,Dexamethasone 2mg tablets (Kent Pharmaceuticals Ltd),603020
'33634511000001106,Dexamethasone 2mg tablets (Actavis UK Ltd),603020
'33634611000001105,Dexamethasone 2mg tablets (Actavis UK Ltd),603020
'33634711000001101,Dexamethasone 2mg tablets (Actavis UK Ltd),603020
'34045511000001104,Dexamethasone 2mg tablets (Aspire Pharma Ltd),603020
'34045611000001100,Dexamethasone 2mg tablets (Aspire Pharma Ltd),603020
'325349009,Cortisone 25mg tablets,603020
'3669411000001104,Cortisone 25mg tablets,603020
'20093611000001107,Cortisone 25mg tablets,603020
'3669611000001101,Cortisone 25mg tablets (A A H Pharmaceuticals Ltd),603020
'3669811000001102,Cortisone 25mg tablets (A A H Pharmaceuticals Ltd),603020
'3670511000001103,Cortisone 25mg tablets (Alliance Healthcare (Distribution) Ltd),603020
'3671111000001101,Cortisone 25mg tablets (Alliance Healthcare (Distribution) Ltd),603020
'11556011000001106,Cortisone 25mg tablets (Sanofi),603020
'11556111000001107,Cortisone 25mg tablets (Sanofi),603020
'20093711000001103,Cortisone 25mg tablets (Special Order),603020
'20093811000001106,Cortisone 25mg tablets (Special Order),603020
'325344004,Betamethasone 500microgram soluble tablets sugar free,603020
'3694711000001106,Betamethasone 500microgram soluble tablets sugar free,603020
'21142211000001109,Betamethasone 500microgram soluble tablets sugar free (RPH Pharmaceuticals AB),603020
'21142311000001101,Betamethasone 500microgram soluble tablets sugar free (RPH Pharmaceuticals AB),603020
'21229111000001106,Betamethasone 500microgram soluble tablets sugar free (A A H Pharmaceuticals Ltd),603020
'21229211000001100,Betamethasone 500microgram soluble tablets sugar free (A A H Pharmaceuticals Ltd),603020
'21232511000001108,Betamethasone 500microgram soluble tablets sugar free (Alliance Healthcare (Distribution) Ltd),603020
'21232711000001103,Betamethasone 500microgram soluble tablets sugar free (Alliance Healthcare (Distribution) Ltd),603020
'22203611000001106,Betamethasone 500microgram soluble tablets sugar free (Phoenix Healthcare Distribution Ltd),603020
'22203711000001102,Betamethasone 500microgram soluble tablets sugar free (Phoenix Healthcare Distribution Ltd),603020
'325472005,Deflazacort 6mg tablets,603020
'3756211000001108,Deflazacort 6mg tablets,603020
'35912611000001102,Budesonide 3mg gastro-resistant modified-release capsules,105020
'3765711000001102,Budesonide 3mg gastro-resistant modified-release capsules,105020
'5362911000001103,Budesonide 3mg gastro-resistant modified-release capsules,105020
'10536111000001104,Budesonide 3mg gastro-resistant modified-release capsules,105020
'19963511000001104,Budesonide 3mg gastro-resistant modified-release capsules,105020
'325345003,Betamethasone 500microgram tablets,603020
'3804111000001100,Betamethasone 500microgram tablets,603020
'317446001,Budesonide 3mg gastro-resistant capsules,105020
'3807511000001101,Budesonide 3mg gastro-resistant capsules,105020
'325476008,Deflazacort 1mg tablets,603020
'3850611000001105,Deflazacort 1mg tablets,603020
'15449711000001109,Deflazacort 1mg tablets,603020
'15449611000001100,Deflazacort 1mg tablets (Special Order),603020
'15449811000001101,Deflazacort 1mg tablets (Special Order),603020
'325366006,Dexamethasone 2mg/5ml oral solution sugar free,
'3851411000001103,Dexamethasone 2mg/5ml oral solution sugar free,603020
'21609211000001107,Dexamethasone 2mg/5ml oral solution sugar free,603020
'10528411000001108,Dexamethasone 2mg/5ml oral solution sugar free (Waymade Healthcare Plc),
'10529011000001109,Dexamethasone 2mg/5ml oral solution sugar free (Waymade Healthcare Plc),
'21926211000001105,Dexamethasone 2mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),603020
'22679411000001103,Dexamethasone 2mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),603020
'21926311000001102,Dexamethasone 2mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),603020
'22404911000001102,Dexamethasone 2mg/5ml oral solution sugar free (Advanz Pharma),603020
'22405011000001102,Dexamethasone 2mg/5ml oral solution sugar free (Advanz Pharma),603020
'23590911000001106,Dexamethasone 2mg/5ml oral solution sugar free (Waymade Healthcare Plc),603020
'23591011000001103,Dexamethasone 2mg/5ml oral solution sugar free (Waymade Healthcare Plc),603020
'23968311000001104,Dexamethasone 2mg/5ml oral solution sugar free (DE Pharmaceuticals),603020
'23968411000001106,Dexamethasone 2mg/5ml oral solution sugar free (DE Pharmaceuticals),603020
'30046611000001108,Dexamethasone 2mg/5ml oral solution sugar free (DE Pharmaceuticals),603020
'24648711000001107,Dexamethasone 2mg/5ml oral solution sugar free (Teva UK Ltd),603020
'24648811000001104,Dexamethasone 2mg/5ml oral solution sugar free (Teva UK Ltd),603020
'29803511000001106,Dexamethasone 2mg/5ml oral solution sugar free (Sigma Pharmaceuticals Plc),603020
'29803611000001105,Dexamethasone 2mg/5ml oral solution sugar free (Sigma Pharmaceuticals Plc),603020
'325474006,Deflazacort 30mg tablets,603020
'3960011000001101,Deflazacort 30mg tablets,603020
'325411009,Methylprednisolone 2mg tablets,603020
'4051011000001106,Methylprednisolone 2mg tablets,603020
'325412002,Methylprednisolone 4mg tablets,603020
'4051511000001103,Methylprednisolone 4mg tablets,603020
'325413007,Methylprednisolone 16mg tablets,603020
'4051811000001100,Methylprednisolone 16mg tablets,603020
'325410005,Methylprednisolone 100mg tablets,603020
'4052111000001102,Methylprednisolone 100mg tablets,603020
'325445002,Prednisolone 50mg tablets,603020
'4752511000001108,Prednisolone 50mg tablets,603020
'4752611000001107,Prednisolone 50mg tablets (A A H Pharmaceuticals Ltd),603020
'4752711000001103,Prednisolone 50mg tablets (A A H Pharmaceuticals Ltd),603020
'4752811000001106,Prednisolone 50mg tablets (Approved Prescription Services Ltd),603020
'4752911000001101,Prednisolone 50mg tablets (Approved Prescription Services Ltd),603020
'8450411000001102,Cortisone 5mg/5ml oral suspension,603020
'8406611000001105,Cortisone 5mg/5ml oral suspension,603020
'8406711000001101,Cortisone 5mg/5ml oral suspension (Special Order),603020
'8406811000001109,Cortisone 5mg/5ml oral suspension (Special Order),603020
'8429111000001103,Dexamethasone 1mg/5ml oral solution,603020
'8422311000001109,Dexamethasone 1mg/5ml oral solution,603020
'8422611000001104,Dexamethasone 1mg/5ml oral solution (Special Order),603020
'8422711000001108,Dexamethasone 1mg/5ml oral solution (Special Order),603020
'8429011000001104,Dexamethasone 1mg/5ml oral suspension,603020
'8422911000001105,Dexamethasone 1mg/5ml oral suspension,603020
'8423211000001107,Dexamethasone 1mg/5ml oral suspension (Special Order),603020
'8423311000001104,Dexamethasone 1mg/5ml oral suspension (Special Order),603020
'8429311000001101,Dexamethasone 100micrograms/5ml oral solution,603020
'8423511000001105,Dexamethasone 100micrograms/5ml oral solution,603020
'8423711000001100,Dexamethasone 100micrograms/5ml oral solution (Special Order),603020
'8423811000001108,Dexamethasone 100micrograms/5ml oral solution (Special Order),603020
'8428911000001108,Dexamethasone 200micrograms/5ml oral solution,603020
'8423911000001103,Dexamethasone 200micrograms/5ml oral solution,603020
'8424011000001100,Dexamethasone 200micrograms/5ml oral solution (Special Order),603020
'8424111000001104,Dexamethasone 200micrograms/5ml oral solution (Special Order),603020
'8429211000001109,Dexamethasone 100micrograms/5ml oral suspension,603020
'8424211000001105,Dexamethasone 100micrograms/5ml oral suspension,603020
'8424611000001107,Dexamethasone 100micrograms/5ml oral suspension (Special Order),603020
'8424711000001103,Dexamethasone 100micrograms/5ml oral suspension (Special Order),603020
'8428811000001103,Dexamethasone 200micrograms/5ml oral suspension,603020
'8424311000001102,Dexamethasone 200micrograms/5ml oral suspension,603020
'8424411000001109,Dexamethasone 200micrograms/5ml oral suspension (Special Order),603020
'8424511000001108,Dexamethasone 200micrograms/5ml oral suspension (Special Order),603020
'8452111000001106,Dexamethasone 2.5mg/5ml oral solution,603020
'8432211000001104,Dexamethasone 2.5mg/5ml oral solution,603020
'8432311000001107,Dexamethasone 2.5mg/5ml oral solution (Special Order),603020
'8432511000001101,Dexamethasone 2.5mg/5ml oral solution (Special Order),603020
'8452411000001101,Dexamethasone 5mg/5ml oral solution,603020
'8432411000001100,Dexamethasone 5mg/5ml oral solution,603020
'8432811000001103,Dexamethasone 5mg/5ml oral solution (Special Order),603020
'8433111000001104,Dexamethasone 5mg/5ml oral solution (Special Order),603020
'325365005,Dexamethasone 500micrograms/5ml oral solution,603020
'8432611000001102,Dexamethasone 500micrograms/5ml oral solution,603020
'8433011000001100,Dexamethasone 500micrograms/5ml oral solution (Special Order),603020
'8433411000001109,Dexamethasone 500micrograms/5ml oral solution (Special Order),603020
'8452211000001100,Dexamethasone 2.5mg/5ml oral suspension,603020
'8432711000001106,Dexamethasone 2.5mg/5ml oral suspension,603020
'8432911000001108,Dexamethasone 2.5mg/5ml oral suspension (Special Order),603020
'8433211000001105,Dexamethasone 2.5mg/5ml oral suspension (Special Order),603020
'8452511000001102,Dexamethasone 5mg/5ml oral suspension,603020
'8433311000001102,Dexamethasone 5mg/5ml oral suspension,603020
'8433511000001108,Dexamethasone 5mg/5ml oral suspension (Special Order),603020
'8433911000001101,Dexamethasone 5mg/5ml oral suspension (Special Order),603020
'8452311000001108,Dexamethasone 500micrograms/5ml oral suspension,603020
'8434211000001108,Dexamethasone 500micrograms/5ml oral suspension,603020
'8434811000001109,Dexamethasone 500micrograms/5ml oral suspension (Special Order),603020
'8435311000001101,Dexamethasone 500micrograms/5ml oral suspension (Special Order),603020
'8581511000001106,Hydrocortisone 25mg/5ml oral suspension,603020
'8531011000001106,Hydrocortisone 25mg/5ml oral suspension,603020
'8531111000001107,Hydrocortisone 25mg/5ml oral suspension (Special Order),603020
'8531311000001109,Hydrocortisone 25mg/5ml oral suspension (Special Order),603020
'8581311000001100,Hydrocortisone 2.5mg/5ml oral suspension,603020
'8532211000001108,Hydrocortisone 2.5mg/5ml oral suspension,603020
'8532411000001107,Hydrocortisone 2.5mg/5ml oral suspension (Special Order),603020
'8532511000001106,Hydrocortisone 2.5mg/5ml oral suspension (Special Order),603020
'8581611000001105,Hydrocortisone 5mg/5ml oral suspension,603020
'8531711000001108,Hydrocortisone 5mg/5ml oral suspension,603020
'21315711000001109,Hydrocortisone 5mg/5ml oral suspension,603020
'8531811000001100,Hydrocortisone 5mg/5ml oral suspension (Drug Tariff Special Order),603020
'8531911000001105,Hydrocortisone 5mg/5ml oral suspension (Drug Tariff Special Order),603020
'21315811000001101,Hydrocortisone 5mg/5ml oral suspension (Drug Tariff Special Order),603020
'8581111000001102,Hydrocortisone 10mg/5ml oral suspension,603020
'8532011000001103,Hydrocortisone 10mg/5ml oral suspension,603020
'21390311000001104,Hydrocortisone 10mg/5ml oral suspension,603020
'8532311000001100,Hydrocortisone 10mg/5ml oral suspension (Drug Tariff Special Order),603020
'8532711000001101,Hydrocortisone 10mg/5ml oral suspension (Drug Tariff Special Order),603020
'21390411000001106,Hydrocortisone 10mg/5ml oral suspension (Drug Tariff Special Order),603020
'8581411000001107,Hydrocortisone 20mg/5ml oral suspension,603020
'8533011000001107,Hydrocortisone 20mg/5ml oral suspension,603020
'8533211000001102,Hydrocortisone 20mg/5ml oral suspension (Special Order),603020
'8533611000001100,Hydrocortisone 20mg/5ml oral suspension (Special Order),603020
'8581211000001108,Hydrocortisone 12.5mg/5ml oral suspension,603020
'8533311000001105,Hydrocortisone 12.5mg/5ml oral suspension,603020
'8533511000001104,Hydrocortisone 12.5mg/5ml oral suspension (Special Order),603020
'8533811000001101,Hydrocortisone 12.5mg/5ml oral suspension (Special Order),603020
'8672011000001109,Prednisolone 2mg/5ml oral suspension,603020
'8651011000001104,Prednisolone 2mg/5ml oral suspension,603020
'8651111000001103,Prednisolone 2mg/5ml oral suspension (Special Order),603020
'8651211000001109,Prednisolone 2mg/5ml oral suspension (Special Order),603020
'8792411000001102,Cortisone 5mg capsules,603020
'8748311000001102,Cortisone 5mg capsules,603020
'8748411000001109,Cortisone 5mg capsules (Special Order),603020
'8748611000001107,Cortisone 5mg capsules (Special Order),603020
'8792611000001104,Dexamethasone 100microgram capsules,603020
'8747411000001105,Dexamethasone 100microgram capsules,603020
'8747511000001109,Dexamethasone 100microgram capsules (Special Order),603020
'8747711000001104,Dexamethasone 100microgram capsules (Special Order),603020
'418349006,Prednisone 1mg tablets,
'11386411000001105,Prednisone 1mg tablets,
'11386711000001104,Prednisone 1mg tablets,
'373994007,Prednisone 5mg tablets,
'11386911000001102,Prednisone 5mg tablets,
'374072009,Prednisone 50mg tablets,
'11387211000001108,Prednisone 50mg tablets,
'11612111000001109,Dexamethasone 10mg/5ml oral solution,603020
'11602211000001100,Dexamethasone 10mg/5ml oral solution,603020
'11602311000001108,Dexamethasone 10mg/5ml oral solution (Special Order),603020
'11602411000001101,Dexamethasone 10mg/5ml oral solution (Special Order),603020
'11714611000001101,Dexamethasone 1.25mg/5ml oral suspension,603020
'11683911000001103,Dexamethasone 1.25mg/5ml oral suspension,603020
'11684111000001104,Dexamethasone 1.25mg/5ml oral suspension (Special Order),603020
'11684211000001105,Dexamethasone 1.25mg/5ml oral suspension (Special Order),603020
'11714511000001100,Dexamethasone 1.25mg/5ml oral solution,603020
'11684411000001109,Dexamethasone 1.25mg/5ml oral solution,603020
'11684711000001103,Dexamethasone 1.25mg/5ml oral solution (Special Order),603020
'11684811000001106,Dexamethasone 1.25mg/5ml oral solution (Special Order),603020
'11714811000001102,Dexamethasone 1.5mg/5ml oral suspension,603020
'11684911000001101,Dexamethasone 1.5mg/5ml oral suspension,603020
'11685011000001101,Dexamethasone 1.5mg/5ml oral suspension (Special Order),603020
'11685111000001100,Dexamethasone 1.5mg/5ml oral suspension (Special Order),603020
'11714711000001105,Dexamethasone 1.5mg/5ml oral solution,603020
'11685211000001106,Dexamethasone 1.5mg/5ml oral solution,603020
'11685311000001103,Dexamethasone 1.5mg/5ml oral solution (Special Order),603020
'11685411000001105,Dexamethasone 1.5mg/5ml oral solution (Special Order),603020
'11714911000001107,Dexamethasone 10mg/5ml oral suspension,603020
'11685511000001109,Dexamethasone 10mg/5ml oral suspension,603020
'11685611000001108,Dexamethasone 10mg/5ml oral suspension (Special Order),603020
'11685711000001104,Dexamethasone 10mg/5ml oral suspension (Special Order),603020
'11715111000001108,Dexamethasone 14mg/5ml oral suspension,603020
'11686411000001101,Dexamethasone 14mg/5ml oral suspension,603020
'11686511000001102,Dexamethasone 14mg/5ml oral suspension (Special Order),603020
'11686611000001103,Dexamethasone 14mg/5ml oral suspension (Special Order),603020
'11715011000001107,Dexamethasone 14mg/5ml oral solution,603020
'11687011000001108,Dexamethasone 14mg/5ml oral solution,603020
'11687111000001109,Dexamethasone 14mg/5ml oral solution (Special Order),603020
'11687211000001103,Dexamethasone 14mg/5ml oral solution (Special Order),603020
'11715311000001105,Dexamethasone 16.7mg/5ml oral suspension,603020
'11687611000001101,Dexamethasone 16.7mg/5ml oral suspension,603020
'11687711000001105,Dexamethasone 16.7mg/5ml oral suspension (Special Order),603020
'11687811000001102,Dexamethasone 16.7mg/5ml oral suspension (Special Order),603020
'11715211000001102,Dexamethasone 16.7mg/5ml oral solution,603020
'11687911000001107,Dexamethasone 16.7mg/5ml oral solution,603020
'11688011000001109,Dexamethasone 16.7mg/5ml oral solution (Special Order),603020
'11688111000001105,Dexamethasone 16.7mg/5ml oral solution (Special Order),603020
'11715511000001104,Dexamethasone 16mg/5ml oral suspension,603020
'11688511000001101,Dexamethasone 16mg/5ml oral suspension,603020
'11688611000001102,Dexamethasone 16mg/5ml oral suspension (Special Order),603020
'11688711000001106,Dexamethasone 16mg/5ml oral suspension (Special Order),603020
'11715411000001103,Dexamethasone 16mg/5ml oral solution,603020
'11689011000001104,Dexamethasone 16mg/5ml oral solution,603020
'11689211000001109,Dexamethasone 16mg/5ml oral solution (Special Order),603020
'11689311000001101,Dexamethasone 16mg/5ml oral solution (Special Order),603020
'11715711000001109,Dexamethasone 20mg/5ml oral suspension,603020
'11689411000001108,Dexamethasone 20mg/5ml oral suspension,603020
'11689511000001107,Dexamethasone 20mg/5ml oral suspension (Special Order),603020
'11689711000001102,Dexamethasone 20mg/5ml oral suspension (Special Order),603020
'11715611000001100,Dexamethasone 20mg/5ml oral solution,603020
'11690011000001108,Dexamethasone 20mg/5ml oral solution,603020
'11690111000001109,Dexamethasone 20mg/5ml oral solution (Special Order),603020
'11690211000001103,Dexamethasone 20mg/5ml oral solution (Special Order),603020
'11715911000001106,Dexamethasone 250micrograms/5ml oral suspension,603020
'11690311000001106,Dexamethasone 250micrograms/5ml oral suspension,603020
'11690411000001104,Dexamethasone 250micrograms/5ml oral suspension (Special Order),603020
'11690611000001101,Dexamethasone 250micrograms/5ml oral suspension (Special Order),603020
'11715811000001101,Dexamethasone 250micrograms/5ml oral solution,603020
'11690911000001107,Dexamethasone 250micrograms/5ml oral solution,603020
'11691011000001104,Dexamethasone 250micrograms/5ml oral solution (Special Order),603020
'11691111000001103,Dexamethasone 250micrograms/5ml oral solution (Special Order),603020
'11716111000001102,Dexamethasone 2mg/5ml oral suspension,603020
'11691211000001109,Dexamethasone 2mg/5ml oral suspension,603020
'11691411000001108,Dexamethasone 2mg/5ml oral suspension (Special Order),603020
'11691611000001106,Dexamethasone 2mg/5ml oral suspension (Special Order),603020
'11716011000001103,Dexamethasone 2mg/5ml oral solution,603020
'11691811000001105,Dexamethasone 2mg/5ml oral solution,603020
'11691911000001100,Dexamethasone 2mg/5ml oral solution (Special Order),603020
'11692011000001107,Dexamethasone 2mg/5ml oral solution (Special Order),603020
'11716311000001100,Dexamethasone 3mg/5ml oral suspension,603020
'11692111000001108,Dexamethasone 3mg/5ml oral suspension,603020
'11692211000001102,Dexamethasone 3mg/5ml oral suspension (Special Order),603020
'11692311000001105,Dexamethasone 3mg/5ml oral suspension (Special Order),603020
'11716211000001108,Dexamethasone 3mg/5ml oral solution,603020
'11692411000001103,Dexamethasone 3mg/5ml oral solution,603020
'11692611000001100,Dexamethasone 3mg/5ml oral solution (Special Order),603020
'11692911000001106,Dexamethasone 3mg/5ml oral solution (Special Order),603020
'11716511000001106,Dexamethasone 4mg/5ml oral suspension,603020
'11693011000001103,Dexamethasone 4mg/5ml oral suspension,603020
'11693111000001102,Dexamethasone 4mg/5ml oral suspension (Special Order),603020
'11693211000001108,Dexamethasone 4mg/5ml oral suspension (Special Order),603020
'11716411000001107,Dexamethasone 4mg/5ml oral solution,603020
'11693311000001100,Dexamethasone 4mg/5ml oral solution,603020
'11693411000001107,Dexamethasone 4mg/5ml oral solution (Special Order),603020
'11693511000001106,Dexamethasone 4mg/5ml oral solution (Special Order),603020
'11716711000001101,Dexamethasone 6mg/5ml oral suspension,603020
'11693611000001105,Dexamethasone 6mg/5ml oral suspension,603020
'11693711000001101,Dexamethasone 6mg/5ml oral suspension (Special Order),603020
'11693811000001109,Dexamethasone 6mg/5ml oral suspension (Special Order),603020
'11716611000001105,Dexamethasone 6mg/5ml oral solution,603020
'11693911000001104,Dexamethasone 6mg/5ml oral solution,603020
'11694011000001101,Dexamethasone 6mg/5ml oral solution (Special Order),603020
'11694111000001100,Dexamethasone 6mg/5ml oral solution (Special Order),603020
'11716911000001104,Dexamethasone 8mg/5ml oral suspension,603020
'11694211000001106,Dexamethasone 8mg/5ml oral suspension,603020
'20443511000001107,Dexamethasone 8mg/5ml oral suspension,603020
'11694311000001103,Dexamethasone 8mg/5ml oral suspension (Special Order),603020
'11694411000001105,Dexamethasone 8mg/5ml oral suspension (Special Order),603020
'20443711000001102,Dexamethasone 8mg/5ml oral suspension (Special Order),603020
'11716811000001109,Dexamethasone 8mg/5ml oral solution,603020
'11694511000001109,Dexamethasone 8mg/5ml oral solution,603020
'11694611000001108,Dexamethasone 8mg/5ml oral solution (Special Order),603020
'11694711000001104,Dexamethasone 8mg/5ml oral solution (Special Order),603020
'11816511000001109,Cortisone 2.5mg/5ml oral suspension,603020
'11800411000001106,Cortisone 2.5mg/5ml oral suspension,603020
'11800511000001105,Cortisone 2.5mg/5ml oral suspension (Special Order),603020
'11800611000001109,Cortisone 2.5mg/5ml oral suspension (Special Order),603020
'11816411000001105,Cortisone 2.5mg/5ml oral solution,603020
'11800711000001100,Cortisone 2.5mg/5ml oral solution,603020
'11800811000001108,Cortisone 2.5mg/5ml oral solution (Special Order),603020
'11800911000001103,Cortisone 2.5mg/5ml oral solution (Special Order),603020
'12540311000001105,Hydrocortisone 1.5mg/5ml oral suspension,603020
'12528411000001103,Hydrocortisone 1.5mg/5ml oral suspension,603020
'12528511000001104,Hydrocortisone 1.5mg/5ml oral suspension (Special Order),603020
'12528611000001100,Hydrocortisone 1.5mg/5ml oral suspension (Special Order),603020
'12540411000001103,Hydrocortisone 100mg/5ml oral suspension,603020
'12528711000001109,Hydrocortisone 100mg/5ml oral suspension,603020
'12528911000001106,Hydrocortisone 100mg/5ml oral suspension (Special Order),603020
'12529111000001101,Hydrocortisone 100mg/5ml oral suspension (Special Order),603020
'12540511000001104,Hydrocortisone 13.95mg/5ml oral suspension,603020
'12529211000001107,Hydrocortisone 13.95mg/5ml oral suspension,603020
'12529311000001104,Hydrocortisone 13.95mg/5ml oral suspension (Special Order),603020
'12529411000001106,Hydrocortisone 13.95mg/5ml oral suspension (Special Order),603020
'12540611000001100,Hydrocortisone 18mg/5ml oral suspension,603020
'12529511000001105,Hydrocortisone 18mg/5ml oral suspension,603020
'12529611000001109,Hydrocortisone 18mg/5ml oral suspension (Special Order),603020
'12529711000001100,Hydrocortisone 18mg/5ml oral suspension (Special Order),603020
'12540711000001109,Hydrocortisone 1mg/5ml oral suspension,603020
'12529811000001108,Hydrocortisone 1mg/5ml oral suspension,603020
'12529911000001103,Hydrocortisone 1mg/5ml oral suspension (Special Order),603020
'12530011000001108,Hydrocortisone 1mg/5ml oral suspension (Special Order),603020
'12540811000001101,Hydrocortisone 2.6mg/5ml oral suspension,603020
'12530111000001109,Hydrocortisone 2.6mg/5ml oral suspension,603020
'12530211000001103,Hydrocortisone 2.6mg/5ml oral suspension (Special Order),603020
'12530311000001106,Hydrocortisone 2.6mg/5ml oral suspension (Special Order),603020
'12540911000001106,Hydrocortisone 250micrograms/5ml oral suspension,603020
'12530411000001104,Hydrocortisone 250micrograms/5ml oral suspension,603020
'12530511000001100,Hydrocortisone 250micrograms/5ml oral suspension (Special Order),603020
'12530611000001101,Hydrocortisone 250micrograms/5ml oral suspension (Special Order),603020
'12541011000001103,Hydrocortisone 2mg/5ml oral suspension,603020
'12530911000001107,Hydrocortisone 2mg/5ml oral suspension,603020
'12531011000001104,Hydrocortisone 2mg/5ml oral suspension (Special Order),603020
'12531111000001103,Hydrocortisone 2mg/5ml oral suspension (Special Order),603020
'12554611000001109,Hydrocortisone 3.6mg/5ml oral suspension,603020
'12551211000001105,Hydrocortisone 3.6mg/5ml oral suspension,603020
'12551311000001102,Hydrocortisone 3.6mg/5ml oral suspension (Special Order),603020
'12551411000001109,Hydrocortisone 3.6mg/5ml oral suspension (Special Order),603020
'12554711000001100,Hydrocortisone 3.75mg/5ml oral suspension,603020
'12551511000001108,Hydrocortisone 3.75mg/5ml oral suspension,603020
'12551611000001107,Hydrocortisone 3.75mg/5ml oral suspension (Special Order),603020
'12551711000001103,Hydrocortisone 3.75mg/5ml oral suspension (Special Order),603020
'12554811000001108,Hydrocortisone 30mg/5ml oral suspension,603020
'12551811000001106,Hydrocortisone 30mg/5ml oral suspension,603020
'12551911000001101,Hydrocortisone 30mg/5ml oral suspension (Special Order),603020
'12552011000001108,Hydrocortisone 30mg/5ml oral suspension (Special Order),603020
'12554911000001103,Hydrocortisone 3mg/5ml oral suspension,603020
'12552111000001109,Hydrocortisone 3mg/5ml oral suspension,603020
'12552211000001103,Hydrocortisone 3mg/5ml oral suspension (Special Order),603020
'12552311000001106,Hydrocortisone 3mg/5ml oral suspension (Special Order),603020
'12555011000001103,Hydrocortisone 4.25mg/5ml oral suspension,603020
'12552411000001104,Hydrocortisone 4.25mg/5ml oral suspension,603020
'12552511000001100,Hydrocortisone 4.25mg/5ml oral suspension (Special Order),603020
'12552611000001101,Hydrocortisone 4.25mg/5ml oral suspension (Special Order),603020
'12555111000001102,Hydrocortisone 4mg/5ml oral suspension,603020
'12552711000001105,Hydrocortisone 4mg/5ml oral suspension,603020
'12552811000001102,Hydrocortisone 4mg/5ml oral suspension (Special Order),603020
'12552911000001107,Hydrocortisone 4mg/5ml oral suspension (Special Order),603020
'12555311000001100,Hydrocortisone 50micrograms/5ml oral suspension,603020
'12553011000001104,Hydrocortisone 50micrograms/5ml oral suspension,603020
'12553111000001103,Hydrocortisone 50micrograms/5ml oral suspension (Special Order),603020
'12553211000001109,Hydrocortisone 50micrograms/5ml oral suspension (Special Order),603020
'12555211000001108,Hydrocortisone 50mg/5ml oral suspension,603020
'12553311000001101,Hydrocortisone 50mg/5ml oral suspension,603020
'12553411000001108,Hydrocortisone 50mg/5ml oral suspension (Special Order),603020
'12553511000001107,Hydrocortisone 50mg/5ml oral suspension (Special Order),603020
'12555411000001107,Hydrocortisone 6.25mg/5ml oral suspension,603020
'12553611000001106,Hydrocortisone 6.25mg/5ml oral suspension,603020
'12553711000001102,Hydrocortisone 6.25mg/5ml oral suspension (Special Order),603020
'12553811000001105,Hydrocortisone 6.25mg/5ml oral suspension (Special Order),603020
